user_id,transaction_id,replication,control_spend,control_nutrition,control_satisfaction,treatment_spend,treatment_nutrition,treatment_satisfaction,treatment_recommendations,treatment_accepted,delta_spend,delta_nutrition,delta_satisfaction,acceptance_rate,protected_group,income_group,policy_used,latency_ms
user_16,txn_16,0,98.65534212683316,50.0,50,98.65534212683316,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,4.014015197753906
user_17,txn_17,0,45.53966139560811,50.0,50,45.53966139560811,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,15.131950378417969
user_18,txn_18,0,45.893986775934806,50.0,50,45.893986775934806,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,3.2279491424560547
user_19,txn_19,0,45.282480295376295,50.0,50,45.282480295376295,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,low_glycemic_alternative,3.9038658142089844
user_20,txn_20,0,56.25133705147452,50.0,50,56.25133705147452,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,4.669189453125
user_21,txn_21,0,18.592240315080012,50.0,50,18.592240315080012,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,low_glycemic_alternative,4.119873046875
user_22,txn_22,0,73.62227481694234,50.0,50,73.62227481694234,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,2.8982162475585938
user_23,txn_23,0,97.74088418306161,50.0,50,84.15450728110407,50.0,86.79318845097876,1,1,-13.586376901957536,0.0,36.79318845097876,1.0,black,low,snap_wic_substitution,4.060983657836914
user_24,txn_24,0,34.76749475207978,50.0,50,37.0137013952844,50.0,80.0,1,1,2.246206643204623,0.0,30.0,1.0,white,low,snap_wic_substitution,5.8650970458984375
user_25,txn_25,0,54.113363242548125,50.0,50,54.113363242548125,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,5.29789924621582
user_26,txn_26,0,50.176080370834896,50.0,50,50.176080370834896,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,4.624128341674805
user_27,txn_27,0,34.27893589231405,50.0,50,34.27893589231405,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,snap_wic_substitution,4.513025283813477
user_28,txn_28,0,73.3310160543464,50.0,50,67.94995793942245,50.0,62.69052905746198,3,1,-5.38105811492396,0.0,12.69052905746198,0.3333333333333333,other,high,safety_nudge,3.8018226623535156
user_29,txn_29,0,67.5151798946225,50.0,50,58.141510248399726,50.0,84.68683482311138,1,1,-9.37366964622278,0.0,34.68683482311138,1.0,hispanic,high,low_glycemic_alternative,4.556179046630859
user_30,txn_30,0,32.72347044147552,50.0,50,32.72347044147552,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,7.76219367980957
user_31,txn_31,0,56.03975072621259,50.0,50,56.03975072621259,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,5.6171417236328125
user_32,txn_32,0,72.00287518316661,50.0,50,72.00287518316661,50.0,80.0,1,1,0.0,0.0,30.0,1.0,other,high,low_glycemic_alternative,2.7551651000976562
user_33,txn_33,0,60.97445221847905,50.0,50,60.97445221847905,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,12.73965835571289
user_34,txn_34,0,106.43265858535166,50.0,50,73.21086372196262,50.0,96.61089743169453,2,2,-33.221794863389036,0.0,46.610897431694525,1.0,other,low,snap_wic_substitution,3.206014633178711
user_35,txn_35,0,93.72669744833115,50.0,50,72.83127121094914,50.0,70.44771311869101,3,1,-20.89542623738201,0.0,20.447713118691013,0.3333333333333333,hispanic,low,snap_wic_substitution,7.122039794921875
user_36,txn_36,0,48.12296039668687,50.0,50,48.12296039668687,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,5.306243896484375
user_37,txn_37,0,61.44816953491221,50.0,50,61.44816953491221,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,9.639978408813477
user_38,txn_38,0,58.27196589100225,50.0,50,58.27196589100225,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,6.603002548217773
user_39,txn_39,0,113.47740035180308,50.0,50,113.47740035180308,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,2.8619766235351562
user_40,txn_40,0,57.67927675087908,50.0,50,57.67927675087908,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,low_glycemic_alternative,7.522106170654297
user_41,txn_41,0,83.1419846778885,50.0,50,72.54064373161991,50.0,85.30067047313429,1,1,-10.601340946268593,0.0,35.30067047313429,1.0,white,low,snap_wic_substitution,5.077600479125977
user_42,txn_42,0,69.52090814327491,50.0,50,69.52090814327491,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,6.660223007202148
user_43,txn_43,0,74.05179481254822,50.0,50,69.75702491941895,50.0,82.14738494656464,2,2,-4.294769893129271,0.0,32.14738494656464,1.0,other,low,snap_wic_substitution,3.3588409423828125
user_44,txn_44,0,21.342719270061195,50.0,50,21.342719270061195,50.0,80.0,1,1,0.0,0.0,30.0,1.0,white,high,mobility_delivery,4.735231399536133
user_45,txn_45,0,108.6005458280836,50.0,50,89.50524731591744,50.0,69.54764925608308,3,1,-19.095298512166153,0.0,19.547649256083076,0.3333333333333333,hispanic,low,snap_wic_substitution,3.236055374145508
user_46,txn_46,0,29.238305249628596,50.0,50,21.777824981375907,50.0,63.73024013412635,3,1,-7.460480268252688,0.0,13.730240134126348,0.3333333333333333,asian,low,safety_nudge,8.497238159179688
user_47,txn_47,0,68.14936808569377,50.0,50,68.14936808569377,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,5.658149719238281
user_48,txn_48,0,33.872847829095896,50.0,50,33.872847829095896,50.0,50.0,4,0,0.0,0.0,0.0,0.0,white,high,safety_nudge,3.031015396118164
user_49,txn_49,0,65.15659770357216,50.0,50,65.15659770357216,50.0,50.0,2,0,0.0,0.0,0.0,0.0,black,high,snap_wic_substitution,6.770133972167969
user_50,txn_50,0,81.06417611744688,50.0,50,81.06417611744688,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,6.540060043334961
user_51,txn_51,0,37.47579404023688,50.0,50,37.47579404023688,50.0,50.0,1,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,10.187149047851562
user_52,txn_52,0,64.31698248416185,50.0,50,64.31698248416185,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,5.36799430847168
user_53,txn_53,0,92.91119462307725,50.0,50,92.91119462307725,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,6.500959396362305
user_54,txn_54,0,54.241742566754226,50.0,50,54.241742566754226,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,2.7992725372314453
user_55,txn_55,0,59.23965989442689,50.0,50,59.23965989442689,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,5.160808563232422
user_56,txn_56,0,65.48547829043733,50.0,50,65.48547829043733,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,7.121086120605469
user_57,txn_57,0,71.69671262716801,50.0,50,71.69671262716801,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,low_glycemic_alternative,2.8662681579589844
user_58,txn_58,0,31.752432085319985,50.0,50,31.752432085319985,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,5.388021469116211
user_59,txn_59,0,100.7138488748969,50.0,50,100.7138488748969,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,2.975940704345703
user_60,txn_60,0,82.45004396616523,50.0,50,82.45004396616523,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,low_glycemic_alternative,4.453897476196289
user_61,txn_61,0,56.33479988372159,50.0,50,56.33479988372159,50.0,50.0,1,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,7.721900939941406
user_62,txn_62,0,70.5391232543393,50.0,50,70.5391232543393,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,low_glycemic_alternative,7.334232330322266
user_63,txn_63,0,87.02184689100035,50.0,50,87.02184689100035,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,7.963895797729492
user_64,txn_64,0,50.51212985491459,50.0,50,50.51212985491459,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,2.444028854370117
user_65,txn_65,0,59.74395217469876,50.0,50,59.74395217469876,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,6.650686264038086
user_66,txn_66,0,106.12937898560082,50.0,50,106.12937898560082,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,low_glycemic_alternative,4.329204559326172
user_67,txn_67,0,25.71747771964449,50.0,50,25.71747771964449,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,3.899812698364258
user_68,txn_68,0,95.6495015572506,50.0,50,95.6495015572506,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,low_glycemic_alternative,11.451005935668945
user_69,txn_69,0,39.20497557837647,50.0,50,39.20497557837647,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,3.5610198974609375
user_70,txn_70,0,36.301467289093196,50.0,50,36.301467289093196,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,low_glycemic_alternative,3.422975540161133
user_71,txn_71,0,37.6714006200151,50.0,50,37.6714006200151,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,low_glycemic_alternative,4.364967346191406
user_72,txn_72,0,41.324774434393255,50.0,50,37.59358260736863,50.0,81.86559591351231,1,1,-3.731191827024624,0.0,31.86559591351231,1.0,white,low,snap_wic_substitution,3.9358139038085938
user_73,txn_73,0,67.49223935021591,50.0,50,67.49223935021591,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,3.576040267944336
user_74,txn_74,0,122.18960144756993,50.0,50,122.18960144756993,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,snap_wic_substitution,4.603147506713867
user_75,txn_75,0,95.76056589275468,50.0,50,95.76056589275468,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,safe_default,7.164239883422852
user_76,txn_76,0,42.596898028809015,50.0,50,42.596898028809015,50.0,50.0,3,0,0.0,0.0,0.0,0.0,other,high,safety_nudge,3.908872604370117
user_77,txn_77,0,15.939858215747348,50.0,50,15.939858215747348,50.0,50.0,1,0,0.0,0.0,0.0,0.0,asian,high,mobility_delivery,3.543853759765625
user_78,txn_78,0,48.82832689530459,50.0,50,48.82832689530459,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,3.921031951904297
user_79,txn_79,0,35.576009589781314,50.0,50,35.576009589781314,50.0,50.0,1,0,0.0,0.0,0.0,0.0,other,low,snap_wic_substitution,4.443168640136719
user_80,txn_80,0,123.79751363655647,50.0,50,98.18576950645435,50.0,92.80587206505106,2,2,-25.611744130102124,0.0,42.80587206505106,1.0,asian,low,snap_wic_substitution,6.240129470825195
user_81,txn_81,0,93.03005831523363,50.0,50,93.03005831523363,50.0,50.0,1,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,4.993915557861328
user_82,txn_82,0,45.38148918074357,50.0,50,45.38148918074357,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,3.8788318634033203
user_83,txn_83,0,38.708805919079424,50.0,50,38.708805919079424,50.0,50.0,1,0,0.0,0.0,0.0,0.0,other,low,mobility_delivery,3.6568641662597656
user_84,txn_84,0,57.97222269511404,50.0,50,57.97222269511404,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,4.2591094970703125
user_85,txn_85,0,29.67871689637084,50.0,50,29.67871689637084,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,low_glycemic_alternative,3.4818649291992188
user_86,txn_86,0,40.04715046017463,50.0,50,34.11573244888792,50.0,82.96570900564336,1,1,-5.931418011286709,0.0,32.96570900564336,1.0,hispanic,low,snap_wic_substitution,4.224061965942383
user_87,txn_87,0,27.007620216861877,50.0,50,27.007620216861877,50.0,80.0,1,1,0.0,0.0,30.0,1.0,asian,high,low_glycemic_alternative,5.096912384033203
user_88,txn_88,0,53.123516607210135,50.0,50,54.77274572994908,50.0,80.0,1,1,1.6492291227389444,0.0,30.0,1.0,black,low,snap_wic_substitution,3.377199172973633
user_89,txn_89,0,73.61785945984849,50.0,50,73.61785945984849,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,4.207849502563477
user_90,txn_90,0,77.67564956035895,50.0,50,77.67564956035895,50.0,50.0,2,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,2.7132034301757812
user_91,txn_91,0,44.88636898888352,50.0,50,44.88636898888352,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,snap_wic_substitution,4.995822906494141
user_92,txn_92,0,51.68736507843669,50.0,50,51.68736507843669,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,3.9310455322265625
user_93,txn_93,0,93.87071642681437,50.0,50,93.87071642681437,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,2.964019775390625
user_94,txn_94,0,91.73881814504206,50.0,50,91.73881814504206,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,4.060983657836914
user_95,txn_95,0,61.29976153393902,50.0,50,64.43821673122667,50.0,65.0,2,1,3.138455197287655,0.0,15.0,0.5,hispanic,high,snap_wic_substitution,4.792928695678711
user_96,txn_96,0,89.2083306972772,50.0,50,89.2083306972772,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,low_glycemic_alternative,2.8657913208007812
user_97,txn_97,0,63.4552541952322,50.0,50,63.4552541952322,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,4.106998443603516
user_98,txn_98,0,46.257192184823666,50.0,50,46.257192184823666,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,snap_wic_substitution,4.617929458618164
user_99,txn_99,0,33.778967831419685,50.0,50,33.778967831419685,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,2.9630661010742188
user_0,txn_0,1,50.23974125080903,50.0,50,50.23974125080903,50.0,50.0,1,0,0.0,0.0,0.0,0.0,other,high,mobility_delivery,3.0851364135742188
user_1,txn_1,1,38.06149866771291,50.0,50,38.06149866771291,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,8.9111328125
user_2,txn_2,1,82.49346379430501,50.0,50,82.49346379430501,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,6.03485107421875
user_3,txn_3,1,107.58123854855558,50.0,50,107.58123854855558,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,5.366086959838867
user_4,txn_4,1,36.104254683621285,50.0,50,36.104254683621285,50.0,50.0,1,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,4.1790008544921875
user_5,txn_5,1,52.03308004182219,50.0,50,52.03308004182219,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,safe_default,3.9958953857421875
user_6,txn_6,1,43.68670229970277,50.0,50,43.68670229970277,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,3.9358139038085938
user_7,txn_7,1,149.94638667481388,50.0,50,149.94638667481388,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,3.072023391723633
user_8,txn_8,1,34.85014968738938,50.0,50,34.85014968738938,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,low,safe_default,4.199981689453125
user_9,txn_9,1,57.970983320574774,50.0,50,57.970983320574774,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,low_glycemic_alternative,5.307197570800781
user_10,txn_10,1,64.2043105547769,50.0,50,64.2043105547769,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,3.6640167236328125
user_11,txn_11,1,113.41146411652994,50.0,50,113.41146411652994,50.0,50.0,1,0,0.0,0.0,0.0,0.0,white,low,low_glycemic_alternative,4.0912628173828125
user_12,txn_12,1,52.93232737759733,50.0,50,52.93232737759733,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,4.496097564697266
user_13,txn_13,1,86.90051309468782,50.0,50,74.47288321686871,50.0,86.21381493890956,1,1,-12.427629877819115,0.0,36.213814938909564,1.0,hispanic,high,low_glycemic_alternative,3.3180713653564453
user_14,txn_14,1,107.55923680286217,50.0,50,105.1887814276346,50.0,66.18522768761379,2,1,-2.3704553752275785,0.0,16.18522768761379,0.5,black,low,snap_wic_substitution,2.766132354736328
user_15,txn_15,1,57.39320737121788,50.0,50,57.39320737121788,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,4.532814025878906
user_16,txn_16,1,98.65534212683316,50.0,50,98.65534212683316,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,2.5458335876464844
user_17,txn_17,1,45.53966139560811,50.0,50,45.53966139560811,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,4.096746444702148
user_18,txn_18,1,45.893986775934806,50.0,50,45.893986775934806,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,3.0679702758789062
user_19,txn_19,1,45.282480295376295,50.0,50,45.282480295376295,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,low_glycemic_alternative,3.7360191345214844
user_20,txn_20,1,56.25133705147452,50.0,50,56.25133705147452,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,4.133939743041992
user_21,txn_21,1,18.592240315080012,50.0,50,18.592240315080012,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,low_glycemic_alternative,3.9060115814208984
user_22,txn_22,1,73.62227481694234,50.0,50,73.62227481694234,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,4.455804824829102
user_23,txn_23,1,97.74088418306161,50.0,50,84.15450728110407,50.0,86.79318845097876,1,1,-13.586376901957536,0.0,36.79318845097876,1.0,black,low,snap_wic_substitution,7.902860641479492
user_24,txn_24,1,34.76749475207978,50.0,50,37.0137013952844,50.0,80.0,1,1,2.246206643204623,0.0,30.0,1.0,white,low,snap_wic_substitution,4.188776016235352
user_25,txn_25,1,54.113363242548125,50.0,50,54.113363242548125,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,low,safe_default,10.368108749389648
user_26,txn_26,1,50.176080370834896,50.0,50,50.176080370834896,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,4.696130752563477
user_27,txn_27,1,34.27893589231405,50.0,50,34.27893589231405,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,snap_wic_substitution,3.8411617279052734
user_28,txn_28,1,73.3310160543464,50.0,50,67.94995793942245,50.0,62.69052905746198,3,1,-5.38105811492396,0.0,12.69052905746198,0.3333333333333333,other,high,safety_nudge,3.8499832153320312
user_29,txn_29,1,67.5151798946225,50.0,50,58.141510248399726,50.0,84.68683482311138,1,1,-9.37366964622278,0.0,34.68683482311138,1.0,hispanic,high,low_glycemic_alternative,5.365133285522461
user_30,txn_30,1,32.72347044147552,50.0,50,32.72347044147552,50.0,50.0,0,0,0.0,0.0,0.0,0.0,white,high,safe_default,4.141092300415039
user_31,txn_31,1,56.03975072621259,50.0,50,56.03975072621259,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,3.7093162536621094
user_32,txn_32,1,72.00287518316661,50.0,50,72.00287518316661,50.0,80.0,1,1,0.0,0.0,30.0,1.0,other,high,low_glycemic_alternative,3.5240650177001953
user_33,txn_33,1,60.97445221847905,50.0,50,60.97445221847905,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,low_glycemic_alternative,3.4389495849609375
user_34,txn_34,1,106.43265858535166,50.0,50,73.21086372196262,50.0,96.61089743169453,2,2,-33.221794863389036,0.0,46.610897431694525,1.0,other,low,snap_wic_substitution,3.92913818359375
user_35,txn_35,1,93.72669744833115,50.0,50,72.83127121094914,50.0,70.44771311869101,3,1,-20.89542623738201,0.0,20.447713118691013,0.3333333333333333,hispanic,low,snap_wic_substitution,3.422975540161133
user_36,txn_36,1,48.12296039668687,50.0,50,48.12296039668687,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,safe_default,2.2819042205810547
user_37,txn_37,1,61.44816953491221,50.0,50,61.44816953491221,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,2.9587745666503906
user_38,txn_38,1,58.27196589100225,50.0,50,58.27196589100225,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,3.383159637451172
user_39,txn_39,1,113.47740035180308,50.0,50,113.47740035180308,50.0,50.0,0,0,0.0,0.0,0.0,0.0,asian,high,low_glycemic_alternative,3.652811050415039
user_40,txn_40,1,57.67927675087908,50.0,50,57.67927675087908,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,low_glycemic_alternative,2.877950668334961
user_41,txn_41,1,83.1419846778885,50.0,50,72.54064373161991,50.0,85.30067047313429,1,1,-10.601340946268593,0.0,35.30067047313429,1.0,white,low,snap_wic_substitution,3.304004669189453
user_42,txn_42,1,69.52090814327491,50.0,50,69.52090814327491,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,2.489805221557617
user_43,txn_43,1,74.05179481254822,50.0,50,69.75702491941895,50.0,82.14738494656464,2,2,-4.294769893129271,0.0,32.14738494656464,1.0,other,low,snap_wic_substitution,3.325939178466797
user_44,txn_44,1,21.342719270061195,50.0,50,21.342719270061195,50.0,80.0,1,1,0.0,0.0,30.0,1.0,white,high,mobility_delivery,3.576040267944336
user_45,txn_45,1,108.6005458280836,50.0,50,89.50524731591744,50.0,69.54764925608308,3,1,-19.095298512166153,0.0,19.547649256083076,0.3333333333333333,hispanic,low,snap_wic_substitution,4.570960998535156
user_46,txn_46,1,29.238305249628596,50.0,50,21.777824981375907,50.0,63.73024013412635,3,1,-7.460480268252688,0.0,13.730240134126348,0.3333333333333333,asian,low,safety_nudge,3.5102367401123047
user_47,txn_47,1,68.14936808569377,50.0,50,68.14936808569377,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,3.2820701599121094
user_48,txn_48,1,33.872847829095896,50.0,50,33.872847829095896,50.0,50.0,4,0,0.0,0.0,0.0,0.0,white,high,safety_nudge,2.115964889526367
user_49,txn_49,1,65.15659770357216,50.0,50,65.15659770357216,50.0,50.0,2,0,0.0,0.0,0.0,0.0,black,high,snap_wic_substitution,4.7588348388671875
user_50,txn_50,1,81.06417611744688,50.0,50,81.06417611744688,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,2.5839805603027344
user_51,txn_51,1,37.47579404023688,50.0,50,37.47579404023688,50.0,50.0,1,0,0.0,0.0,0.0,0.0,asian,low,snap_wic_substitution,6.7291259765625
user_52,txn_52,1,64.31698248416185,50.0,50,64.31698248416185,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,high,safe_default,5.581140518188477
user_53,txn_53,1,92.91119462307725,50.0,50,92.91119462307725,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,2.5658607482910156
user_54,txn_54,1,54.241742566754226,50.0,50,54.241742566754226,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,low_glycemic_alternative,3.5698413848876953
user_55,txn_55,1,59.23965989442689,50.0,50,59.23965989442689,50.0,50.0,0,0,0.0,0.0,0.0,0.0,black,high,safe_default,5.773067474365234
user_56,txn_56,1,65.48547829043733,50.0,50,65.48547829043733,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,high,low_glycemic_alternative,4.113197326660156
user_57,txn_57,1,71.69671262716801,50.0,50,71.69671262716801,50.0,50.0,0,0,0.0,0.0,0.0,0.0,other,low,low_glycemic_alternative,3.9780139923095703
user_58,txn_58,1,31.752432085319985,50.0,50,31.752432085319985,50.0,50.0,0,0,0.0,0.0,0.0,0.0,hispanic,low,low_glycemic_alternative,3.6122798919677734
